date,nav,n_pos,ret
2025-11-26,1429556.0459218374,12,-0.0030680996103286118
2025-11-27,1428307.5785498312,12,-0.0008733252365780153
2025-11-28,1426939.195669006,12,-0.0009580449627064613
2025-12-01,1444789.6778946822,12,0.012509630599436328
2025-12-02,1454075.216702524,12,0.006426913861519834
2025-12-03,1449033.137625299,12,-0.0034675503848139444
2025-12-04,1446663.7088566134,12,-0.0016351791461226561
2025-12-05,1465446.0059211655,12,0.012983181197928184
2025-12-08,1460487.8779582,12,-0.003383357655575181
2025-12-09,1430583.5343582903,0,-0.020475584940641056
2025-12-10,1430583.5343582903,0,0.0
2025-12-11,1430583.5343582903,0,0.0
2025-12-12,1430583.5343582903,0,0.0
2025-12-15,1430583.5343582903,0,0.0
2025-12-16,1422573.5990682906,4,-0.005599068560224074
2025-12-17,1449864.8990682906,4,0.019184455565514735
2025-12-18,1454587.5890682905,4,0.003257331081699233
2025-12-19,1460131.1290682906,4,0.0038110733527918494
2025-12-22,1456938.8190682905,4,-0.002186317335784116
2025-12-23,1458579.1390682906,4,0.0011258674547838243
2025-12-24,1453763.4690682904,4,-0.00330161721843647
2025-12-29,1449052.9190682906,4,-0.0032402451294355483
2025-12-30,1446057.2190682904,4,-0.002067350309004845
2025-12-31,1432374.1590682906,4,-0.009462322665776624
2026-01-02,1455966.1190682903,4,0.016470528912184035
2026-01-05,1478258.8390682905,4,0.015311290357680862
2026-01-06,1507530.6390682906,4,0.019801538963534426
2026-01-07,1514062.5090682905,4,0.004332827360667757
2026-01-08,1502643.5290682905,4,-0.007541947529647874
2026-01-09,1513420.6990682906,4,0.007172140159338092
2026-01-12,1518020.5590682907,4,0.003039379600683345
2026-01-13,1523527.1190682906,4,0.003627460752823719
2026-01-14,1523373.8790682906,4,-0.00010058239074450803
2026-01-15,1524347.5890682905,4,0.0006391799238381068
2026-01-16,1539387.1390682906,4,0.009866220872361886
2026-01-19,1546220.6790682906,4,0.00443913023993181
2026-01-20,1569206.7390682907,4,0.014865963384897096
2026-01-21,1560375.5490682905,4,-0.005627805298136557
2026-01-22,1550860.9890682905,4,-0.00609760900552514
2026-01-23,1549380.5590682905,4,-0.0009545858787055606
2026-01-26,1536729.3890682906,4,-0.008165308339487365
2026-01-27,1556744.9590682907,4,0.01302478506780913
2026-01-28,1574212.2090682907,4,0.01122036715021979
2026-01-29,1594745.1290682906,4,0.013043298661844727
2026-01-30,1566748.5499482905,0,-0.017555519443007706
2026-02-02,1566748.5499482905,0,0.0
2026-02-03,1566748.5499482905,0,0.0
2026-02-04,1566748.5499482905,0,0.0
2026-02-05,1566748.5499482905,0,0.0
2026-02-06,1556392.7724882904,17,-0.0066097252557481
2026-02-09,1579736.6024882905,17,0.014998675406773465
2026-02-10,1593983.7024882904,17,0.009018655374293916
2026-02-11,1602445.0124882904,17,0.005308278865581606
2026-02-12,1597698.7024882904,17,-0.0029619175466307768
2026-02-13,1577768.0524882905,17,-0.01247459860170097
2026-02-16,1585058.9324882904,17,0.004621008765199441
2026-02-20,1580917.9924882904,17,-0.002612483305904134
2026-02-23,1612428.2624882904,17,0.019931628427104053
2026-02-24,1586117.3524882903,17,-0.016317569353068384
2026-02-25,1584731.8124882905,17,-0.0008735419216151508
2026-02-26,1548557.2524882904,17,-0.022826928641761834
2026-02-27,1558094.1824882904,17,0.006158590510409345
2026-03-02,1525800.3324882905,17,-0.020726507012834294
2026-03-03,1501675.2924882905,17,-0.01581140040824125
2026-03-04,1470588.5824882905,17,-0.020701352786119953
2026-03-05,1471863.1724882904,17,0.0008667209953738819
2026-03-06,1490660.5624882905,17,0.012771153155644033
2026-03-09,1469981.7124882904,17,-0.013872272816744968
2026-03-10,1475503.1924882904,17,0.003756155571931208
2026-03-11,1472578.4824882904,17,-0.001982178022310932
2026-03-12,1467384.0224882904,17,-0.0035274588497467008
2026-03-13,1455267.2124882904,17,-0.008257422606696485
2026-03-16,1454426.1424882906,17,-0.0005779488418224954
2026-03-17,1471075.3324882905,17,0.0114472571096087
2026-03-18,1472631.1824882904,17,0.001057627686114504
2026-03-19,1441214.3024882905,17,-0.021333841340311133
2026-03-20,1445659.6624882903,17,0.0030844545410941837
2026-03-23,1410903.2424882904,17,-0.024041910348509443
2026-03-24,1442470.5624882905,17,0.02237383758813083
2026-03-25,1440830.3331282907,0,-0.001137097284793387
2026-03-26,1440830.3331282907,0,0.0
2026-03-27,1440830.3331282907,0,0.0
2026-03-30,1440830.3331282907,0,0.0
2026-03-31,1440830.3331282907,0,0.0
2026-04-01,1431466.695278291,13,-0.0064987789573180965
2026-04-02,1459243.8252782908,13,0.019404663826006585
2026-04-08,1487525.805278291,13,0.019381257271797292
2026-04-09,1485498.0452782908,13,-0.0013631763514992956
2026-04-10,1494041.0452782908,13,0.005750933181739359
2026-04-13,1482469.965278291,13,-0.007744820690548382
2026-04-14,1488672.1452782908,13,0.004183680037548543
2026-04-15,1502694.3252782908,13,0.009419253288559748
2026-04-16,1515399.8952782908,13,0.00845519264049055
2026-04-17,1497574.255278291,13,-0.011762994081985445
